"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2008","2009","2010","2011","2012","2013"
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45731,43782,43889,44793,45658,45303
"35660","Niles-Benton Harbor, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6186475,5963523,6112341,6244676,6133956,6249308
"35660","Niles-Benton Harbor, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39309,37970,38986,39924,39334,40253
"35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",33454430,31018567,32075551,33795786,34246195,34560878
"35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",48071,44441,45591,47671,47570,47180
"35980","Norwich-New London, CT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12463273,12394623,12484196,12574914,12898433,12795293
"35980","Norwich-New London, CT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45714,45297,45545,45888,46983,46673
"36100","Ocala, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11213821,10904919,11327946,12041147,11728125,11870185
"36100","Ocala, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33976,32957,34169,36204,34993,35185
"36140","Ocean City, NJ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4250465,4322954,4311389,4355679,4492499,4460837
"36140","Ocean City, NJ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43572,44457,44326,45088,46595,46517
"36220","Odessa, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5203276,4823251,4999805,5750620,6410762,6476838
"36220","Odessa, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39104,35224,36467,41167,44332,43359
"36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",20807457,20380368,20158202,20901929,21772648,22374645
"36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36059,34615,33621,34507,35554,35996
"36420","Oklahoma City, OK (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",54124123,50285408,51802586,55760176,58369867,59055591
"36420","Oklahoma City, OK (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44486,40625,41182,43685,44990,44750
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10076206,10034972,10025655,10144544,10361317,10437693
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41240,40150,39623,39567,40059,39780
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",39515353,38696989,38804336,39823049,41703837,42381541
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46757,45194,44701,45417,47098,47346
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",74054047,70703990,73474044,75984150,78839868,80119909
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35475,33479,34344,34948,35458,35329
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6613408,6580504,6711469,6899191,6998320,7057545
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40103,39539,40184,41159,41486,41627
"36980","Owensboro, KY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4475758,4394885,4368274,4570554,4775986,4841067
"36980","Owensboro, KY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39382,38422,38053,39635,41202,41590
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",33353836,31970510,31827053,32988437,34355324,34650030
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41364,39221,38564,39715,41174,41269
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",20833581,20459236,20771226,21472653,21237049,21348561
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38412,37740,38181,39456,38813,38758
"37460","Panama City, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6767486,6600737,6916595,6980926,6855212,6913973
"37460","Panama City, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37160,35992,37365,37651,36513,36234
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3257510,3258173,3186008,3300125,3442374,3455174
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35206,35207,34362,35620,37216,37365
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16574413,16435133,16761200,17203675,17519063,17641067
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37213,36804,37168,37790,37904,37782
"37900","Peoria, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16904532,16488457,16475158,17719133,18368258,17841697
"37900","Peoria, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44961,43462,43475,46659,48261,46692
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",259306701,256817074,258978736,267147026,273802920,274529189
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43899,43224,43370,44549,45486,45492
"38060","Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",150244154,143963627,145824110,153598338,159456141,161590174
"38060","Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36588,34660,34648,36118,36846,36735
"38220","Pine Bluff, AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3511902,3536067,3467278,3517551,3607882,3546557
"38220","Pine Bluff, AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34667,35152,34645,35519,37052,37015
"38300","Pittsburgh, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",111245771,108232666,108911207,111972576,114832876,114980726
"38300","Pittsburgh, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47202,45950,46214,47450,48638,48703
"38340","Pittsfield, MA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5910407,5708906,5764330,5970456,6112523,6132972
"38340","Pittsfield, MA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44990,43492,43916,45750,46976,47328
"38540","Pocatello, ID (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2561136,2539728,2574204,2641174,2648210,2670813
"38540","Pocatello, ID (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31772,30975,31015,31619,31646,32082
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",21391957,21223863,21343062,21893209,22220107,22427147
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41603,41233,41538,42438,42898,43137
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",88471493,85768879,86190567,89520448,93256168,93937453
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40717,38867,38613,39603,40740,40586
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16338600,15212159,15894634,16547317,16677551,16727705
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39132,36232,37378,38630,38563,38183
"39140","Prescott, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6629732,6414175,6352550,6552618,6723765,6838405
"39140","Prescott, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31389,30374,30231,31075,31637,31787
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",65708508,65329047,67025654,68063197,69662204,69975130
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41030,40806,41844,42550,43507,43617
"39340","Provo-Orem, UT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",14166149,13442911,13436708,14112001,15042325,15607868
"39340","Provo-Orem, UT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",28467,26102,25359,26111,27338,27760
"39380","Pueblo, CO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5051346,5129359,5175480,5308887,5449114,5466176
"39380","Pueblo, CO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32226,32496,32440,33091,33851,33857
"39460","Punta Gorda, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5772546,5571177,5667152,5886306,5965628,6107712
"39460","Punta Gorda, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35973,34901,35442,36902,36688,37076
"39540","Racine, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8221692,7895623,7789964,7893843,8109774,8086024
"39540","Racine, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42221,40463,39866,40495,41649,41458
"39580","Raleigh, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",45921187,45628913,47495712,48324199,51646140,52205435
"39580","Raleigh, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42632,41105,41760,41551,43455,42985
"39660","Rapid City, SD (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5481159,5491840,5847113,5945867,6100224,6077696
"39660","Rapid City, SD (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41803,41213,43296,43610,43956,42973
"39740","Reading, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",15507536,15625597,15804197,16237309,16611210,16666588
"39740","Reading, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38033,38120,38384,39384,40226,40304
"39820","Redding, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6352177,6235439,6240061,6365871,6469908,6596835
"39820","Redding, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35838,35173,35198,35780,36273,36858
"39900","Reno, NV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",19425780,17371693,17196335,17536609,18495855,18598570
"39900","Reno, NV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46374,41186,40365,40890,42714,42494
"40060","Richmond, VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",52463334,51075235,51540491,53203816,55394605,55827863
"40060","Richmond, VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44120,42537,42595,43638,44928,44814
"40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",118054587,115512840,116025747,120463778,124485202,127651907
"40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",28700,27763,27338,28020,28668,29138
"40220","Roanoke, VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12695592,12650936,12537534,12868781,13369435,13481041
"40220","Roanoke, VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41544,41099,40606,41625,43068,43231
"40340","Rochester, MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8985652,8885123,9337272,9466408,9766883,9636660
"40340","Rochester, MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44008,43111,45082,45414,46577,45487
"40380","Rochester, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",43616020,43484494,44097526,45608579,47566095,47615981
"40380","Rochester, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40562,40340,40828,42154,43946,43955
"40420","Rockford, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12888491,12419237,12588737,12786129,13096711,13143653
"40420","Rockford, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36831,35507,36041,36755,37884,38139
"40580","Rocky Mount, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5616306,5695554,5474999,5387928,5582818,5470229
"40580","Rocky Mount, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37160,37538,35904,35456,36910,36307
"40660","Rome, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3890210,3771341,3760726,3752265,3765710,3819467
"40660","Rome, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40556,39129,39017,39026,39228,39860
"40900","Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",87049452,84895702,84799044,87896663,91856513,93865167
"40900","Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41289,39807,39361,40408,41869,42362
"40980","Saginaw, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6860574,6810009,6836461,6948217,6927154,6839120
"40980","Saginaw, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33969,33908,34204,34951,34958,34797
"41060","St. Cloud, MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6797455,6702147,6924188,7141921,7416167,7295645
"41060","St. Cloud, MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36446,35628,36606,37593,38933,38136
"41100","St. George, UT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3873939,3856223,3850716,4049058,4231191,4387222
"41100","St. George, UT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",28579,28130,27817,28608,29250,29684
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4719886,4806802,4755323,4882116,4973559,4997890
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37437,37849,37367,38240,38892,39117
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",134380201,128854558,127365855,128556923,133849308,134209536
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",48552,46360,45653,46015,47863,47914
"41420","Salem, OR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13355709,13203928,13109159,13250926,13395804,13690419
"41420","Salem, OR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34774,34002,33482,33643,33681,34191
"41500","Salinas, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16155853,15805324,15623902,15852382,16248676,16668965
"41500","Salinas, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39791,38525,37527,37623,38136,38871
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",14856271,14803544,15041025,15246966,15555863,15786912
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40505,39949,40130,40311,40758,40958
"41620","Salt Lake City, UT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",42280076,40116667,40218237,41608675,43623945,44434231
"41620","Salt Lake City, UT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40058,37352,36848,37577,38813,38961
"41660","San Angelo, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4394435,4179654,4355388,4649710,4845233,4890023
"41660","San Angelo, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40238,37837,38786,40988,42106,41951
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",78162841,77463157,80594944,86117691,89205245,90377211
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37920,36788,37429,39276,39922,39682
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",123679518,119194008,117921948,122191104,127873751,131219728
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40925,38937,37988,38932,40261,40862
"41860","San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",212814939,203863700,206712080,220603303,237828432,242623310
"41860","San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",50146,47379,47579,50185,53395,53722
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",84630910,80038239,84328181,91572082,99008251,102358800
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47142,43987,45779,49036,52305,53322
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10214161,9844277,9845139,10397535,10745030,10950790
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38347,36713,36463,38332,39127,39613
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10554601,10062237,10155777,10714997,11162063,11490652
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41145,38700,38570,40465,41883,42650
"42140","Santa Fe, NM (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6289786,6009878,5949107,6020737,6166913,6127394
"42140","Santa Fe, NM (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44387,41967,41168,41406,42108,41563
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",17785474,16994491,16788389,17532531,18572483,18718827
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42768,40429,39573,41183,43149,42963
"42220","Santa Rosa, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",18104699,17418087,17528988,18318626,19314680,19879467
"42220","Santa Rosa, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38269,36327,36165,37573,39370,40159
"42340","Savannah, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13666577,13563832,13854808,14659870,14621082,14761790
"42340","Savannah, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40773,39428,39714,41180,40341,40328
"42540","Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",22087915,22193927,22532115,22787388,23115000,22999440
"42540","Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39334,39426,39981,40417,40981,40922
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",160641286,153934654,154838292,161658717,171770876,173973564
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47881,45079,44901,46225,48351,48191
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8022888,6956612,7055962,7496932,7913621,8005152
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",58872,50772,51042,53949,56297,56377
"42700","Sebring, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3194993,3189386,3331552,3417253,3251041,3336052
"42700","Sebring, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32089,32230,33751,34803,33206,34175
"43100","Sheboygan, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5365388,5102139,4921295,5232693,5447564,5456451
"43100","Sheboygan, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46393,44151,42641,45381,47381,47480
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4199068,4153394,4185280,4317540,4421657,4549244
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35336,34592,34565,35602,36339,37181
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",18949981,17784491,18330531,18933562,19362226,19102560
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43703,40792,41550,42545,43208,42786
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4646789,4951745,4997911,5039455,4887765,4813675
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36015,38067,38032,38037,37103,37179
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6963371,6975794,6999301,7344327,7326527,7676471
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41899,41634,41468,43503,43415,45500
"43620","Sioux Falls, SD (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10175742,10214207,10561015,11012138,11674240,11999274
"43620","Sioux Falls, SD (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45860,45213,46095,47353,49124,49276
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12227203,11955788,11989528,12269483,12438411,12408263
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38214,37457,37589,38441,39044,38944
"43900","Spartanburg, SC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11087226,10788625,10800571,11014827,11495733,11541020
"43900","Spartanburg, SC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35899,34531,34437,34968,36281,36179
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",19360823,19018634,18888903,19128432,19604075,19887884
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37330,36238,35741,36096,36813,37123
"44100","Springfield, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8637717,8721971,8790216,9091851,9118411,9298825
"44100","Springfield, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41553,41752,41754,42962,43017,43914
