Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2013-2014,45780,"Toledo, OH",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.245623142,0.359330088
2000-2014,45820,"Topeka, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.255271196,0.526517332
2009-2014,45820,"Topeka, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.159063548,0.33008182
2013-2014,45820,"Topeka, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.010062702,0.436227918
2000-2014,45820,"Topeka, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.106628262,0.688043296
2009-2014,45820,"Topeka, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.406313837,0.561644018
2013-2014,45820,"Topeka, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.459727973,0.748117208
2000-2014,45820,"Topeka, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.303872854,0.327814341
2009-2014,45820,"Topeka, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.744217813,0.385362327
2013-2014,45820,"Topeka, KS",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.533509493,0.365535617
2000-2014,45940,"Trenton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.018863916,0.684528947
2009-2014,45940,"Trenton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.419548661,1.072162271
2013-2014,45940,"Trenton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.202496856,0.453028023
2000-2014,45940,"Trenton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.245319635,0.327856809
2009-2014,45940,"Trenton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.354678661,0.4533979
2013-2014,45940,"Trenton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.490066677,0.24071379
2000-2014,45940,"Trenton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.375304103,0.259019732
2009-2014,45940,"Trenton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.218664229,0.292532682
2013-2014,45940,"Trenton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.075366318,0.412875086
2000-2014,46060,"Tucson, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.383551091,0.617368221
2009-2014,46060,"Tucson, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.442225963,0.325666577
2013-2014,46060,"Tucson, AZ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.16116184,0.651757479
2000-2014,46060,"Tucson, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.314018518,0.27987811
2009-2014,46060,"Tucson, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.407601029,0.175035924
2013-2014,46060,"Tucson, AZ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.323096484,0.606019676
2000-2014,46060,"Tucson, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.427953154,0.605481148
2009-2014,46060,"Tucson, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.407210976,0.330638885
2013-2014,46060,"Tucson, AZ",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.216820404,0.41901353
2000-2014,46140,"Tulsa, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.070207953,0.677647769
2009-2014,46140,"Tulsa, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.393913865,0.382860988
2013-2014,46140,"Tulsa, OK",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.342704654,0.492597848
2000-2014,46140,"Tulsa, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.355300248,0.283420652
2009-2014,46140,"Tulsa, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.018865168,0.305141181
2013-2014,46140,"Tulsa, OK",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.330036759,0.47326529
2000-2014,46140,"Tulsa, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",0.449372828,0.173449859
2009-2014,46140,"Tulsa, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",0.059991382,0.220118046
2013-2014,46140,"Tulsa, OK",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.013193178,0.198059022
2000-2014,46220,"Tuscaloosa, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.891295433,1.755750895
2009-2014,46220,"Tuscaloosa, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.044153403,1.913176894
2013-2014,46220,"Tuscaloosa, AL",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.985668302,2.984108686
2000-2014,46220,"Tuscaloosa, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.479604483,0.580451012
2009-2014,46220,"Tuscaloosa, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.999868751,2.187537432
2013-2014,46220,"Tuscaloosa, AL",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.516590774,0.584732711
2000-2014,46220,"Tuscaloosa, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.690020084,0.839502335
2009-2014,46220,"Tuscaloosa, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",0.086303964,1.015951991
2013-2014,46220,"Tuscaloosa, AL",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.008106943,0.865332425
2000-2014,46340,"Tyler, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.122040153,0.638941586
2009-2014,46340,"Tyler, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.182567239,0.348228127
2013-2014,46340,"Tyler, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.405691296,0.797324896
2000-2014,46340,"Tyler, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.046435442,0.824780405
2009-2014,46340,"Tyler, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.496007323,0.384484321
2013-2014,46340,"Tyler, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.204107866,0.771930754
2000-2014,46340,"Tyler, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.333111763,0.618205249
2009-2014,46340,"Tyler, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.548452973,0.605353951
2013-2014,46340,"Tyler, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.772149324,0.288981766
2000-2014,46520,"Urban Honolulu, HI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.113512121,0.260026962
2009-2014,46520,"Urban Honolulu, HI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.042802744,0.366905391
2013-2014,46520,"Urban Honolulu, HI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.05680697,0.31585443
2000-2014,46520,"Urban Honolulu, HI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.239246488,0.311177075
2009-2014,46520,"Urban Honolulu, HI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.151491627,0.459339321
2013-2014,46520,"Urban Honolulu, HI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.068905048,0.581756592
2000-2014,46520,"Urban Honolulu, HI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.280852556,0.205568001
2009-2014,46520,"Urban Honolulu, HI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.213961542,0.184382021
2013-2014,46520,"Urban Honolulu, HI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.048482336,0.224532321
2000-2014,46540,"Utica-Rome, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.290095001,0.449693352
2009-2014,46540,"Utica-Rome, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.193531886,0.372815996
2013-2014,46540,"Utica-Rome, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.067310274,0.483977258
2000-2014,46540,"Utica-Rome, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.351337999,0.15557389
2009-2014,46540,"Utica-Rome, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.172373071,0.309991956
2013-2014,46540,"Utica-Rome, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.105126709,0.308796853
2000-2014,46540,"Utica-Rome, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.439109325,0.29422015
2009-2014,46540,"Utica-Rome, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.183484733,0.472231656
2013-2014,46540,"Utica-Rome, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.144502386,0.473659992
2000-2014,46660,"Valdosta, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.089928627,0.770476162
2009-2014,46660,"Valdosta, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.248929977,1.364273906
2013-2014,46660,"Valdosta, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.098349214,0.597204864
2000-2014,46660,"Valdosta, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.099927127,0.757984221
2009-2014,46660,"Valdosta, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.144180924,0.93735081
2013-2014,46660,"Valdosta, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.27049461,1.553139925
2000-2014,46660,"Valdosta, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.460407048,0.613812685
2009-2014,46660,"Valdosta, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.944569468,2.244610786
2013-2014,46660,"Valdosta, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.002105815,0.48243162
2000-2014,46700,"Vallejo-Fairfield, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.489684612,0.624144018
2009-2014,46700,"Vallejo-Fairfield, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.174444243,0.569113314
2013-2014,46700,"Vallejo-Fairfield, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.364877522,0.286906272
2000-2014,46700,"Vallejo-Fairfield, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.367903471,0.320723802
2009-2014,46700,"Vallejo-Fairfield, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.116881095,0.268593729
2013-2014,46700,"Vallejo-Fairfield, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.027245613,0.283640653
2000-2014,46700,"Vallejo-Fairfield, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.470822066,0.275549591
2009-2014,46700,"Vallejo-Fairfield, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.300256163,0.347882867
2013-2014,46700,"Vallejo-Fairfield, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.102199547,0.274047285
2000-2014,47020,"Victoria, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.528905034,0.578864336
2009-2014,47020,"Victoria, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.365193337,0.797239423
2013-2014,47020,"Victoria, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.321749985,0.806509197
2000-2014,47020,"Victoria, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.065054059,0.871394813
2009-2014,47020,"Victoria, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.002473918,0.897872448
2013-2014,47020,"Victoria, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.113639213,0.594960332
2000-2014,47020,"Victoria, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.238303393,0.849027574
2009-2014,47020,"Victoria, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",1.392712474,1.973769665
2013-2014,47020,"Victoria, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.366113871,0.52805984
2000-2014,47220,"Vineland-Bridgeton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.340971678,0.356343746
2009-2014,47220,"Vineland-Bridgeton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.098954871,0.64258486
2013-2014,47220,"Vineland-Bridgeton, NJ",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.353284031,0.540833354
2000-2014,47220,"Vineland-Bridgeton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.061505552,0.458245039
2009-2014,47220,"Vineland-Bridgeton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.061392445,0.571227193
2013-2014,47220,"Vineland-Bridgeton, NJ",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.396688133,0.423446298
2000-2014,47220,"Vineland-Bridgeton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",0.088238537,0.682441831
2009-2014,47220,"Vineland-Bridgeton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.528009832,0.448645681
2013-2014,47220,"Vineland-Bridgeton, NJ",All races,"Median Income, Percent Change in Mean Absolute Difference",2.552504539,4.191887856
2000-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.219641328,0.203339428
2009-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.313230187,0.597559571
2013-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.466043949,0.249290898
2000-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.252506435,0.212788656
2009-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.362313777,0.258393019
2013-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.292879611,0.21299164
2000-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Median Income, Percent Change in Mean Absolute Difference",0.124513276,0.188458294
2009-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Median Income, Percent Change in Mean Absolute Difference",0.041972816,0.263128698
2013-2014,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",All races,"Median Income, Percent Change in Mean Absolute Difference",0.076516427,0.303262204
2000-2014,47300,"Visalia-Porterville, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.429154575,0.610731661
2009-2014,47300,"Visalia-Porterville, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.085635588,0.529484987
2013-2014,47300,"Visalia-Porterville, CA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.335381866,1.47612083
2000-2014,47300,"Visalia-Porterville, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.580383658,0.636901736
2009-2014,47300,"Visalia-Porterville, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.07802406,0.462794244
2013-2014,47300,"Visalia-Porterville, CA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.7209481,1.76267767
2000-2014,47300,"Visalia-Porterville, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.036393616,0.452008486
2009-2014,47300,"Visalia-Porterville, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.072895825,0.51290524
2013-2014,47300,"Visalia-Porterville, CA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.331955671,0.405579329
2000-2014,47380,"Waco, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.064303637,0.663534284
2009-2014,47380,"Waco, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.962337732,1.371474862
2013-2014,47380,"Waco, TX",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.091429286,0.494196683
2000-2014,47380,"Waco, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.580253839,0.475879997
2009-2014,47380,"Waco, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.868415594,0.955366492
2013-2014,47380,"Waco, TX",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.310583323,0.284637183
2000-2014,47380,"Waco, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.975422621,0.299603224
2009-2014,47380,"Waco, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.01162184,0.376713753
2013-2014,47380,"Waco, TX",All races,"Median Income, Percent Change in Mean Absolute Difference",0.737742543,1.487701416
2000-2014,47460,"Walla Walla, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2009-2014,47460,"Walla Walla, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2013-2014,47460,"Walla Walla, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.695461094,0.448944956
2000-2014,47460,"Walla Walla, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2009-2014,47460,"Walla Walla, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2013-2014,47460,"Walla Walla, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.33170417,0.249504745
2000-2014,47460,"Walla Walla, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2009-2014,47460,"Walla Walla, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2013-2014,47460,"Walla Walla, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.368031144,0.956534863
2000-2014,47580,"Warner Robins, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.680195808,0.89254123
2009-2014,47580,"Warner Robins, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.396404326,0.380115598
2013-2014,47580,"Warner Robins, GA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.073103614,1.070179462
2000-2014,47580,"Warner Robins, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.879055679,0.495843232
2009-2014,47580,"Warner Robins, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.801452756,0.885577381
2013-2014,47580,"Warner Robins, GA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.726023257,1.432657242
2000-2014,47580,"Warner Robins, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.150463656,0.482851326
2009-2014,47580,"Warner Robins, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.534121633,0.341225028
2013-2014,47580,"Warner Robins, GA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.594071746,1.270812154
2000-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.080032617,0.068929419
2009-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.183732763,0.092513509
2013-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.078417823,0.077502079
2000-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.178891852,0.064170182
2009-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.438572854,0.288323164
2013-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.231756628,0.093311474
2000-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Median Income, Percent Change in Mean Absolute Difference",0.325092256,0.056373395
2009-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.002853468,0.066738427
2013-2014,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",All races,"Median Income, Percent Change in Mean Absolute Difference",0.045527648,0.081652746
2000-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.506217003,1.451154113
2009-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.354503274,1.686219811
2013-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.166946307,1.123679757
2000-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.981934071,0.668331683
2009-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.091668479,0.233326063
2013-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.527791798,0.618897736
2000-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.516990483,1.181834221
2009-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.100741573,0.891024768
2013-2014,47940,"Waterloo-Cedar Falls, IA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.583993375,0.622260571
2000-2014,48060,"Watertown-Fort Drum, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",4.745785236,1.091180325
2009-2014,48060,"Watertown-Fort Drum, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.378630966,0.660982192
2013-2014,48060,"Watertown-Fort Drum, NY",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.49725917,1.125247836
2000-2014,48060,"Watertown-Fort Drum, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.507277966,0.587005138
2009-2014,48060,"Watertown-Fort Drum, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.378529668,1.711110234
2013-2014,48060,"Watertown-Fort Drum, NY",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.138030872,0.469002336
2000-2014,48060,"Watertown-Fort Drum, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",1.93206501,1.511548996
2009-2014,48060,"Watertown-Fort Drum, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.134275541,0.622175515
2013-2014,48060,"Watertown-Fort Drum, NY",All races,"Median Income, Percent Change in Mean Absolute Difference",0.02163519,0.714470744
2000-2014,48140,"Wausau, WI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.627040625,1.19775033
2009-2014,48140,"Wausau, WI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.087246813,0.49470681
2013-2014,48140,"Wausau, WI",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.294067234,0.254659027
2000-2014,48140,"Wausau, WI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.255794317,0.580507934
2009-2014,48140,"Wausau, WI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",1.241764545,1.484929204
2013-2014,48140,"Wausau, WI",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.068406291,0.597534478
2000-2014,48140,"Wausau, WI",All races,"Median Income, Percent Change in Mean Absolute Difference",1.568332791,0.537447274
2009-2014,48140,"Wausau, WI",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.127148449,0.263488114
2013-2014,48140,"Wausau, WI",All races,"Median Income, Percent Change in Mean Absolute Difference",0.064485051,0.292206883
2000-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2009-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2013-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",,0
2000-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2009-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2013-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",,0
2000-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2009-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2013-2014,48260,"Weirton-Steubenville, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",,0
2000-2014,48300,"Wenatchee, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.192081571,1.259180665
2009-2014,48300,"Wenatchee, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",2.228854179,4.368732452
2013-2014,48300,"Wenatchee, WA",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.451328307,0.312662661
2000-2014,48300,"Wenatchee, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.625523269,1.408739805
2009-2014,48300,"Wenatchee, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.402834952,1.669511676
2013-2014,48300,"Wenatchee, WA",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.565178037,0.361832619
2000-2014,48300,"Wenatchee, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",0.890747786,2.01731348
2009-2014,48300,"Wenatchee, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.266737819,0.861215532
2013-2014,48300,"Wenatchee, WA",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.066694997,1.122404218
2000-2014,48540,"Wheeling, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.849671781,0.694218934
2009-2014,48540,"Wheeling, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.2883358,0.364930302
2013-2014,48540,"Wheeling, WV-OH",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",-0.240493804,0.31459111
2000-2014,48540,"Wheeling, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.160792619,0.578703523
2009-2014,48540,"Wheeling, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.583845913,0.417637527
2013-2014,48540,"Wheeling, WV-OH",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",-0.592038095,0.341011554
2000-2014,48540,"Wheeling, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",1.159779906,1.170301557
2009-2014,48540,"Wheeling, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",-0.908552706,0.378844976
2013-2014,48540,"Wheeling, WV-OH",All races,"Median Income, Percent Change in Mean Absolute Difference",0.011894803,0.633889019
2000-2014,48620,"Wichita, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.277969599,0.448194414
2009-2014,48620,"Wichita, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",0.761246741,1.022052765
2013-2014,48620,"Wichita, KS",All races,"Relative Income Poverty, Percent Change in Mean Absolute Difference",1.817410469,2.559847116
2000-2014,48620,"Wichita, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.407009125,0.386205584
2009-2014,48620,"Wichita, KS",All races,"Employment Ratio, Percent Change in Mean Absolute Difference",0.529840887,0.606988668
