Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2000,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",8474.4375,0
2006,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",10060.39258,3856.374268
2007,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",17365.60938,3999.57251
2008,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",18210.41992,2858.676514
2009,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",13085.79492,3963.345703
2010,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",10814.91211,1987.213745
2011,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",10986.91016,5109.167969
2012,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",17656.41992,4717.11377
2013,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",16350.52344,6327.064941
2014,44100,"Springfield, IL",Whites and People of Color,"Median Income, Absolute Difference",11899.41602,3605.796631
2000,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.083002001,0
2006,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.145946786,0.052411675
2007,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.220025778,0.063426122
2008,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.200540215,0.060883097
2009,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.152005374,0.053205848
2010,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.097819671,0.056381114
2011,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.066202551,0.04828883
2012,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.21440351,0.059354182
2013,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.221457332,0.061247218
2014,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.08031404,0.059752811
2000,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.224690557,0
2006,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.197380364,0.022738542
2007,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.172954261,0.021914165
2008,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.145054936,0.026586965
2009,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.166441619,0.023261858
2010,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.189072073,0.020123733
2011,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.158202171,0.025109723
2012,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.198722422,0.022990236
2013,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.188249588,0.024314081
2014,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.220834672,0.02291053
2000,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",10088.61523,0
2006,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",14037.75586,2096.820313
2007,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",11424.74219,2329.960693
2008,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",13879.89648,1894.969727
2009,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",10904.82813,2342.697998
2010,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",14059.38477,2747.275879
2011,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",12586.94727,2164.915527
2012,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",12463.35352,2583.75293
2013,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",15941.75781,2623.671875
2014,44140,"Springfield, MA",Whites and People of Color,"Median Income, Absolute Difference",13109.52539,2313.849365
2000,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.086046398,0
2006,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.069680661,0.029143114
2007,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.090805918,0.027040526
2008,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.085028648,0.024202203
2009,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.037965298,0.027802249
2010,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.112748772,0.02370966
2011,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.096876711,0.027929369
2012,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.13468045,0.024322022
2013,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.149725884,0.03092473
2014,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.082468107,0.027086955
2000,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.139369726,0
2006,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.134646356,0.045265041
2007,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.020722687,0.029821593
2008,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.096703053,0.050552607
2009,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.028653324,0.038089801
2010,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.10584265,0.051865231
2011,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",9.46522E-05,0.043084204
2012,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.003187299,0.045222443
2013,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.01311022,0.037640452
2014,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Absolute Difference",0.137579083,0.05575563
2000,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",4977.048828,0
2006,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",10528.31641,4017.136475
2007,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",7997.320313,2485.431641
2008,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",1887.666016,2606.392334
2009,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",2399.0625,5402.250488
2010,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",4866.708984,3209.445557
2011,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",6400.144531,2940.294189
2012,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",5193.064453,2772.983643
2013,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",10219.07422,2802.986572
2014,44180,"Springfield, MO",Whites and People of Color,"Median Income, Absolute Difference",7058.976563,3854.393555
2000,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.03623721,0
2006,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.150076568,0.054328818
2007,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.052969962,0.046834275
2008,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.003685623,0.030124495
2009,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.03565979,0.056592003
2010,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.059257925,0.050248053
2011,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.083622575,0.051134944
2012,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.083981454,0.061679326
2013,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.075239033,0.051226337
2014,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.147549361,0.056781556
2000,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.076916039,0
2006,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.047923446,0.044093218
2007,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.222735673,0.076260239
2008,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.018975556,0.05171648
2009,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.055749774,0.054954059
2010,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.033977568,0.04339378
2011,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.07113713,0.046007961
2012,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.010936499,0.047805157
2013,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.051872551,0.058011282
2014,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.055489302,0.050163601
2000,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",3631.902344,0
2006,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",6784.914063,2705.810303
2007,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",8911.298828,5693.489746
2008,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",3331.173828,2400.944092
2009,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",2180.966797,4661.606934
2010,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",5407.457031,6965.013672
2011,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",4266.761719,5046.291504
2012,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",3011.978516,3202.194824
2013,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",6131.443359,5493.73877
2014,44220,"Springfield, OH",Whites and People of Color,"Median Income, Absolute Difference",1512.636719,3175.110352
2000,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.029123947,0
2006,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.004828125,0.077326745
2007,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.090263426,0.056986898
2008,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.005075932,0.066010579
2009,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07504493,0.049100105
2010,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.069939643,0.05842495
2011,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.022087276,0.044790015
2012,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.021818489,0.043521754
2013,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.13998276,0.065853357
2014,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.084020227,0.085140273
2000,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.163019598,0
2006,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.197712302,0.071331203
2007,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.191595972,0.075866096
2008,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.097384214,0.039459378
2009,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.180424422,0.070666783
2010,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.118606091,0.058389362
2011,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.122052491,0.048414212
2012,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.190039694,0.069042139
2013,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.268087745,0.052632306
2014,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.224440157,0.059918374
2000,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",5515.108398,0
2006,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",7018.876953,2478.200684
2007,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",5026.887695,4750.210449
2008,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",11103.91504,3569.02417
2009,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",5452.412109,3723.068359
2010,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",1081.490234,3966.049561
2011,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",1600.037109,4966.086426
2012,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",7893.457031,3760.722168
2013,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",14306.7041,3448.489746
2014,44300,"State College, PA",Whites and People of Color,"Median Income, Absolute Difference",9075.824219,5189.307129
2000,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.054601818,0
2006,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.020576298,0.048817873
2007,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.024478704,0.047822349
2008,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.169209868,0.069301553
2009,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.110725164,0.078360461
2010,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.022094995,0.054945283
2011,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.011593074,0.042166986
2012,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.001098543,0.076171882
2013,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.162279665,0.101176448
2014,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.066474915,0.071861602
2000,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.171495497,0
2006,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.203980088,0.068786249
2007,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.223565221,0.051562615
2008,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.167027414,0.050385747
2009,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.117345691,0.055160828
2010,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.138078988,0.056487493
2011,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.165492535,0.050810978
2012,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.276683897,0.058262549
2013,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.155698538,0.075008355
2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.145606935,0.063384138
2000,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",5246.080078,0
2006,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",1169.810547,4927.708984
2007,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",6854.845703,4654.172852
2008,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",4441.564453,4701.797363
2009,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",9705.296875,3330.258789
2010,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",11788.25391,4721.28125
2011,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",7466.832031,4648.967285
2012,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",10386.12891,4618.94043
2013,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",1021.90625,6772.644531
2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Absolute Difference",8067.400391,6751.437012
2000,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.039562732,0
2006,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07827659,0.061667543
2007,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.118936926,0.081844412
2008,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.070695728,0.060278594
2009,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.042424977,0.068792887
2010,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.178666383,0.086302608
2011,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.012284696,0.032112911
2012,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.112681419,0.063192099
2013,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.124716461,0.093343943
2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.139281154,0.091682665
2000,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.133416831,0
2006,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.02983886,0.017798537
2007,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.067427278,0.018218243
2008,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.071654916,0.017900258
2009,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.055147827,0.022253131
2010,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.085365474,0.017571878
2011,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.027722716,0.018634638
2012,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.049891293,0.019040735
2013,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.032075405,0.019929653
2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Absolute Difference",0.051435828,0.017903538
2000,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",14796.63477,0
2006,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",12867.94531,2069.6521
2007,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",11767.48242,2343.570068
2008,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",12214.30469,1987.735962
2009,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",17447.72266,2840.088379
2010,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",17303.85742,2174.791504
2011,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",18133.73633,2743.205566
2012,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",12463.35352,2580.091064
2013,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",13489.18164,2034.405029
2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Absolute Difference",16134.80078,2434.375488
2000,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.138773769,0
2006,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07033962,0.018812537
2007,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.058131158,0.022239573
2008,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07911405,0.022095395
2009,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.091725633,0.020128854
2010,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.115899816,0.02073022
2011,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.104994789,0.02091682
2012,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.079366118,0.021144018
2013,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.071708202,0.021011539
2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.103862002,0.022183921
2000,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.131189406,0
2006,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.132669151,0.045223199
2007,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.131640971,0.037587494
2008,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.069224358,0.038702626
2009,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.069002032,0.041640483
2010,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.1470927,0.046088245
2011,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.151350141,0.04187914
2012,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.104420602,0.033654615
2013,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.162001669,0.031878963
2014,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Absolute Difference",0.101020932,0.034106437
2000,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",6725.742188,0
2006,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",10411.33789,5483.575195
2007,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",7997.320313,3696.752441
2008,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",13324.69727,4634.691895
2009,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",13631.03516,5693.94043
2010,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",9733.419922,4434.924316
2011,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",8960.199219,4119.532227
2012,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",9762.962891,1920.825684
2013,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",10219.07617,2393.969971
2014,44940,"Sumter, SC",Whites and People of Color,"Median Income, Absolute Difference",9580.037109,3063.704346
2000,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.062840596,0
2006,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.063128144,0.046106104
2007,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.087059647,0.042958673
2008,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.075904086,0.057722289
2009,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.073098868,0.05331086
2010,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.088953331,0.051338732
2011,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.040952593,0.045761455
2012,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.032133579,0.035515167
2013,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.15823245,0.038027775
2014,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.094829977,0.039139502
2000,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.149501503,0
2006,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.171427131,0.031143758
2007,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.121254504,0.025947751
2008,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.105940938,0.023614213
2009,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.108188391,0.025959134
2010,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.183424532,0.026719486
2011,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.196959525,0.024169549
2012,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.189758241,0.021625334
2013,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.178493798,0.020259935
2014,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.178707421,0.022784321
2000,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",9416.041016,0
2006,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",10528.31836,2548.573975
2007,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",13138.45508,3050.414307
2008,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",13324.69727,2266.947021
2009,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",10904.82813,2470.257568
2010,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",11463.80664,2656.988037
2011,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",13013.62109,2047.172363
2012,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",9555.240234,2302.95166
2013,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",13284.80078,2190.212158
2014,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Absolute Difference",12000.25781,2091.831299
2000,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.098244786,0
2006,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.094475567,0.032111816
2007,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.149581403,0.032809846
2008,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.117353708,0.027148005
2009,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.174612075,0.028643519
2010,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.139541864,0.026362905
2011,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.156588823,0.025230594
2012,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.104227632,0.022984875
2013,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.176766038,0.027826775
2014,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.169322193,0.025373094
2000,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.141573071,0
