Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2000-2014,42700,"Sebring, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2009-2014,42700,"Sebring, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2013-2014,42700,"Sebring, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.196785405,0.517079234
2000-2014,43100,"Sheboygan, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.160849392,0.656491995
2009-2014,43100,"Sheboygan, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",2.300004721,61.34994888
2013-2014,43100,"Sheboygan, WI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.767646968,56.53726578
2000-2014,43100,"Sheboygan, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.473747551,0.304211468
2009-2014,43100,"Sheboygan, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",3.816775322,198.9615631
2013-2014,43100,"Sheboygan, WI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.365477443,5.276970863
2000-2014,43100,"Sheboygan, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.026395252,0.17529729
2009-2014,43100,"Sheboygan, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.005164106,0.343597114
2013-2014,43100,"Sheboygan, WI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.644676924,0.408022046
2000-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.146554157,0.491013825
2009-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",7.301916122,84.2974472
2013-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.282562107,0.488816321
2000-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.64868778,0.372030526
2009-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.044812225,14.32587624
2013-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.157370806,14.79897308
2000-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.392254561,0.336544156
2009-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.717395008,0.644036591
2013-2014,43300,"Sherman-Denison, TX",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.282848209,0.529326975
2000-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.244443879,0.295053065
2009-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.553162694,1.156150579
2013-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.435758233,0.253410727
2000-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.643907726,0.195375949
2009-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.587962389,1.8390764
2013-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.378347933,0.366725862
2000-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.14700368,0.169530809
2009-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.179058,0.261791378
2013-2014,43340,"Shreveport-Bossier City, LA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.006542732,0.206347972
2000-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.738318682,0.814925313
2009-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",4.145636082,21.48204803
2013-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.113641366,0.498198569
2000-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.49731499,0.242992833
2009-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.553938925,0.242574736
2013-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.141457722,0.864598632
2000-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.905954957,0.568167448
2009-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.981609583,0.73181504
2013-2014,43420,"Sierra Vista-Douglas, AZ",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.064899042,0.450426489
2000-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",335.074585,304.3736877
2009-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.051485248,3.478902102
2013-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.154628575,7.944921494
2000-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.439484209,0.574421704
2009-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.272238284,5.990120411
2013-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",1.060245872,21.92551422
2000-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.209154576,0.807933986
2009-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.486249387,0.541861057
2013-2014,43580,"Sioux City, IA-NE-SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.53887552,0.514398694
2000-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.847433507,0.751804173
2009-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.417237997,9.437901497
2013-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",5.440825939,254.4328766
2000-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.128746569,0.247060791
2009-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.304100215,0.241097242
2013-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.472277403,0.784638047
2000-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.623864889,0.460600078
2009-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.438501507,0.416815847
2013-2014,43620,"Sioux Falls, SD",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.381529093,0.250046194
2000-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.543190181,0.498145729
2009-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.146689475,0.558193445
2013-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.670147121,1.578797102
2000-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.545683563,0.268815041
2009-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.6559093,0.220307752
2013-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.483155012,0.32202214
2000-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.395947695,0.183604553
2009-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.231745198,0.262802869
2013-2014,43780,"South Bend-Mishawaka, IN-MI",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.253824919,0.404955268
2000-2014,43900,"Spartanburg, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.107586421,0.348225147
2009-2014,43900,"Spartanburg, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.52330339,3.487408161
2013-2014,43900,"Spartanburg, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.010227271,0.510482013
2000-2014,43900,"Spartanburg, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.584539115,0.262519091
2009-2014,43900,"Spartanburg, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.49115485,0.367899984
2013-2014,43900,"Spartanburg, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.855161846,20.63683128
2000-2014,43900,"Spartanburg, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.121808633,0.228028625
2009-2014,43900,"Spartanburg, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.458261967,0.519654155
2013-2014,43900,"Spartanburg, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.229350895,0.275450766
2000-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.649117231,0.758372724
2009-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.213566065,2.738922119
2013-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",2.018206358,8.930975914
2000-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.124563463,0.247593343
2009-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.468760967,1.747843742
2013-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.757459462,3.864507675
2000-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.784942091,0.370330811
2009-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.311876059,1.097618699
2013-2014,44060,"Spokane-Spokane Valley, WA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.013193578,0.246682093
2000-2014,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.032384291,0.719896138
2009-2014,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.471636832,0.475527674
2013-2014,44100,"Springfield, IL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.637338519,0.334423065
2000-2014,44100,"Springfield, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.577833056,0.196694165
2009-2014,44100,"Springfield, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.466883034,0.258538008
2013-2014,44100,"Springfield, IL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.287971258,0.504422665
2000-2014,44100,"Springfield, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.404154092,0.425491005
2009-2014,44100,"Springfield, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.090661585,0.409463853
2013-2014,44100,"Springfield, IL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.272230268,0.445393175
2000-2014,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.041585591,0.314794779
2009-2014,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.172196984,5.497668266
2013-2014,44140,"Springfield, MA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.449206084,0.226781532
2000-2014,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.017160865,0.101964816
2009-2014,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.326799601,0.239385888
2013-2014,44140,"Springfield, MA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.173095122,0.205222353
2000-2014,44140,"Springfield, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.299437553,0.229352564
2009-2014,44140,"Springfield, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.202176258,0.301952451
2013-2014,44140,"Springfield, MA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.17766124,0.219437629
2000-2014,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",3.071763754,1.566940665
2009-2014,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",3.137695789,26.96809578
2013-2014,44180,"Springfield, MO",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.96107465,3.120261192
2000-2014,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.012848147,0.400055528
2009-2014,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",3.801505327,107.1845627
2013-2014,44180,"Springfield, MO",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",9.49403286,105.8713455
2000-2014,44180,"Springfield, MO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.418305665,0.774433613
2009-2014,44180,"Springfield, MO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",1.942389607,2.76621151
2013-2014,44180,"Springfield, MO",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.309235215,0.466365576
2000-2014,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.884918928,2.923377037
2009-2014,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.119598985,3.88787818
2013-2014,44220,"Springfield, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.399781615,0.78154099
2000-2014,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.278573066,0.652186453
2009-2014,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.004672168,31.90403175
2013-2014,44220,"Springfield, OH",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.069723777,31.07599449
2000-2014,44220,"Springfield, OH",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.583513916,0.874227881
2009-2014,44220,"Springfield, OH",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.306437522,2.586102724
2013-2014,44220,"Springfield, OH",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.753298402,1.03487432
2000-2014,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.217448726,1.316102862
2009-2014,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.399640411,1.0697335
2013-2014,44300,"State College, PA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.590368152,0.406459391
2000-2014,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.376767963,0.367553234
2009-2014,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.24395664,0.636831164
2013-2014,44300,"State College, PA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.162810832,0.300054312
2000-2014,44300,"State College, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.645629346,0.940925717
2009-2014,44300,"State College, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.664552152,1.171356201
2013-2014,44300,"State College, PA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.365624398,0.435505569
2000-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",2.520514011,2.317399502
2009-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",2.282999039,13.56054497
2013-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.116782442,3.185545444
2000-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.150957674,0.369596511
2009-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.240837514,0.976437688
2013-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.064815015,0.633558035
2000-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.537795901,1.286948919
2009-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.168763146,0.775670826
2013-2014,44420,"Staunton-Waynesboro, VA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",6.894462109,9.35798645
2000-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.251573235,0.159856737
2009-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.132311657,0.336548567
2013-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.448397785,0.581776142
2000-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.614472747,0.134192526
2009-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.067309968,0.543352485
2013-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.603590906,1.630655885
2000-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.090437189,0.16452226
2009-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.075248897,0.214390531
2013-2014,44700,"Stockton-Lodi, CA",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.196128964,0.235191196
2000-2014,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.509055972,0.622837782
2009-2014,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.297283798,0.838130534
2013-2014,44940,"Sumter, SC",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.400691986,0.311551541
2000-2014,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.229961202,0.259978592
2009-2014,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.464028358,2.249465466
2013-2014,44940,"Sumter, SC",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.376420438,0.252743006
2000-2014,44940,"Sumter, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.42438364,0.455519199
2009-2014,44940,"Sumter, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.297189325,0.47434783
2013-2014,44940,"Sumter, SC",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.062533937,0.380475402
2000-2014,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.723472536,0.258263975
2009-2014,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.030295055,0.240347996
2013-2014,45060,"Syracuse, NY",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.042111285,0.23951301
2000-2014,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.195355356,0.152401954
2009-2014,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.651816964,0.470508367
2013-2014,45060,"Syracuse, NY",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.001196809,0.190821439
2000-2014,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.274448335,0.222156182
2009-2014,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.100453638,0.296837628
2013-2014,45060,"Syracuse, NY",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.096692681,0.227979422
2000-2014,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.574119985,0.370827258
2009-2014,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",6.832156181,32.63005829
2013-2014,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.254961461,0.495538712
2000-2014,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.354909182,0.189915776
2009-2014,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.218562379,0.287399888
2013-2014,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.420444608,0.211257756
2000-2014,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.062905632,0.293181717
2009-2014,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.359927833,0.561773956
2013-2014,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.069050543,0.392140508
2000-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.237459108,0.143607736
2009-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",1.172576547,1.164366722
2013-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.43930456,0.473539174
2000-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.839381754,0.099925749
2009-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.639730752,0.265844434
2013-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.539703548,0.360212654
2000-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.088238515,0.13461715
2009-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.387126356,0.195943847
2013-2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.268750966,0.197644472
2000-2014,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",4.219565868,1.657617688
2009-2014,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.178650677,1.469411492
2013-2014,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",9.204519272,1300.542725
2000-2014,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.324919462,0.245678172
2009-2014,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.278638124,0.579792678
2013-2014,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.133003086,0.365805089
2000-2014,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.84295249,0.760697901
2009-2014,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.212451428,0.871484041
2013-2014,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",2.881438971,2.202114105
2000-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.41723448,0.525947809
2009-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.652685881,0.438977093
2013-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.806685388,0.201995239
2000-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.256854177,0.226766407
2009-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.624784708,1.091930985
2013-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",-0.037032884,0.361624569
2000-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",0.266693175,0.252724379
2009-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.102716848,0.327499628
2013-2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.256099761,0.262927204
2000-2014,45540,"The Villages, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",,0
2009-2014,45540,"The Villages, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",,0
2013-2014,45540,"The Villages, FL",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.006890844,11.50117493
2000-2014,45540,"The Villages, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",,0
2009-2014,45540,"The Villages, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",,0
2013-2014,45540,"The Villages, FL",Whites and People of Color,"Employment Ratio, Percent Change in Absolute Difference",0.060707625,1.450075865
2000-2014,45540,"The Villages, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2009-2014,45540,"The Villages, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",,0
2013-2014,45540,"The Villages, FL",Whites and People of Color,"Median Income, Percent Change in Absolute Difference",-0.854881227,1.704672217
2000-2014,45780,"Toledo, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",0.39877516,0.332443535
2009-2014,45780,"Toledo, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.016580956,0.383071482
2013-2014,45780,"Toledo, OH",Whites and People of Color,"Relative Income Poverty, Percent Change in Absolute Difference",-0.22895354,0.248995245
